epoch;loss;sparse_categorical_accuracy
0;0.19731199741363525;0.945037841796875
0;0.3374216556549072;0.8858146667480469
0;0.5916339159011841;0.7147331237792969
0;0.7175583839416504;0.6619300842285156
0;0.20181308686733246;0.9475364685058594
0;0.3588387370109558;0.8744277954101562
0;0.540236234664917;0.7655067443847656
0;0.7461721897125244;0.6428871154785156
0;0.1877812147140503;0.9488487243652344
0;0.3361562490463257;0.8874397277832031
0;0.6516422629356384;0.7084236145019531
0;0.6827108860015869;0.6776657104492188
0;0.17222860455513;0.9507484436035156
0;0.33342501521110535;0.88494873046875
0;0.5342779755592346;0.7637748718261719
0;0.6532160043716431;0.697265625
0;0.16823260486125946;0.951416015625
0;0.3428366780281067;0.8742179870605469
0;0.49838295578956604;0.809051513671875
0;0.6820216774940491;0.7073783874511719
0;0.16479405760765076;0.9481773376464844
0;0.3018965423107147;0.9049263000488281
0;0.602428674697876;0.7228889465332031
0;0.6657558679580688;0.715484619140625
0;0.1635414958000183;0.9443206787109375
0;0.28938591480255127;0.9114761352539062
0;0.5380679368972778;0.7507896423339844
0;0.5975253582000732;0.737457275390625
0;0.1536312997341156;0.948638916015625
0;0.30127251148223877;0.899627685546875
0;0.6158620119094849;0.7428436279296875
0;0.6133911609649658;0.7527885437011719
0;0.1582101583480835;0.948272705078125
0;0.2885039746761322;0.8993606567382812
0;0.5465865135192871;0.7765007019042969
0;0.7249243259429932;0.7010498046875
0;0.1728723645210266;0.93798828125
0;0.27919912338256836;0.9042434692382812
0;0.5471101999282837;0.7740974426269531
0;0.6429944038391113;0.7308883666992188
0;0.1583648920059204;0.9476699829101562
0;0.3131858706474304;0.8933486938476562
0;0.5135778188705444;0.80267333984375
0;0.5954954624176025;0.7635955810546875
0;0.16205649077892303;0.9454307556152344
0;0.2690284848213196;0.9122047424316406
0;0.5103154182434082;0.7855148315429688
0;0.5645242929458618;0.7688407897949219
0;0.14643919467926025;0.9483718872070312
0;0.24627093970775604;0.9177780151367188
0;0.4833226203918457;0.7941360473632812
0;0.5466122627258301;0.7823600769042969
0;0.14223802089691162;0.9484939575195312
0;0.24710536003112793;0.9124679565429688
0;0.4549207091331482;0.8220939636230469
0;0.5243169665336609;0.7987136840820312
0;0.14129626750946045;0.9468460083007812
0;0.22489094734191895;0.9182052612304688
0;0.5531138777732849;0.7779197692871094
0;0.5004756450653076;0.8060531616210938
0;0.14015260338783264;0.9527854919433594
0;0.24090717732906342;0.9131736755371094
0;0.6094239950180054;0.7283172607421875
0;0.5230289101600647;0.7789154052734375
0;0.14710980653762817;0.9433746337890625
0;0.21009907126426697;0.91864013671875
0;0.8298830389976501;0.7053871154785156
0;0.6201003789901733;0.7475662231445312
0;0.48769205808639526;0.7825889587402344
0;0.33855903148651123;0.8377914428710938
0;0.6530809998512268;0.6799354553222656
0;0.514051616191864;0.8017120361328125
0;0.30409806966781616;0.8372421264648438
0;0.28949636220932007;0.877349853515625
0;0.6013931632041931;0.748565673828125
0;0.5685647130012512;0.8339576721191406
0;0.2660655081272125;0.8884506225585938
0;0.295375794172287;0.8687019348144531
0;0.5732861757278442;0.7576026916503906
0;0.47808849811553955;0.8491134643554688
0;0.2403794825077057;0.9056549072265625
0;0.2594456076622009;0.876708984375
0;0.581373929977417;0.7428665161132812
0;0.40686464309692383;0.8510894775390625
0;0.242574080824852;0.9149894714355469
0;0.2792246639728546;0.8686752319335938
0;0.5648587942123413;0.7620658874511719
0;0.39986371994018555;0.8513565063476562
0;0.21067263185977936;0.9233779907226562
0;0.26819974184036255;0.8617630004882812
0;0.5487052798271179;0.7658233642578125
0;0.4036920964717865;0.8533477783203125
0;0.2181527465581894;0.9139289855957031
0;0.21249231696128845;0.9173049926757812
0;0.5960961580276489;0.7403564453125
0;0.37922224402427673;0.8635673522949219
0;0.2390056997537613;0.907562255859375
0;0.2779614329338074;0.9045486450195312
0;0.5223371982574463;0.7885017395019531
0;0.42281174659729004;0.8655815124511719
0;0.2350001335144043;0.9118919372558594
0;0.32499271631240845;0.9095840454101562
0;0.5614838600158691;0.7665023803710938
0;0.3267275094985962;0.8810501098632812
0;0.23363976180553436;0.9062423706054688
0;0.3866816759109497;0.90313720703125
0;0.5425355434417725;0.7787055969238281
0;0.385652095079422;0.8724250793457031
0;0.21186932921409607;0.9224662780761719
0;0.2648247182369232;0.9000625610351562
0;0.5521410703659058;0.770660400390625
0;0.3499113619327545;0.8724899291992188
0;0.2141036093235016;0.9227676391601562
0;0.21726056933403015;0.9069709777832031
0;0.5426541566848755;0.76324462890625
0;0.3417174220085144;0.8793792724609375
0;1.5800837278366089;0.6003837585449219
0;1.548096776008606;0.3615837097167969
0;1.6074211597442627;0.3636970520019531
0;1.5986390113830566;0.256500244140625
0;1.4402391910552979;0.3363838195800781
0;1.3435895442962646;0.3649864196777344
0;1.3376190662384033;0.3307304382324219
0;1.2240461111068726;0.2675437927246094
0;1.411097764968872;0.33498382568359375
0;1.4858677387237549;0.2944374084472656
0;1.1870110034942627;0.6066474914550781
0;1.0583446025848389;0.73089599609375
0;1.2397770881652832;0.38166046142578125
0;1.488953948020935;0.3100318908691406
0;0.9444139003753662;0.5635414123535156
0;0.9000727534294128;0.5809898376464844
0;1.2101125717163086;0.9228286743164062
0;1.2472447156906128;0.8660049438476562
0;0.8764668107032776;0.44954681396484375
0;0.9149200320243835;0.39029693603515625
0;1.3237968683242798;0.7883033752441406
0;1.1794307231903076;0.8691482543945312
0;1.0219135284423828;0.5808181762695312
0;0.6556053757667542;0.8031196594238281
0;1.1963485479354858;0.8904190063476562
0;1.1874146461486816;0.8961753845214844
0;0.8493834733963013;0.5959434509277344
0;0.8322119116783142;0.6133651733398438
0;1.1155450344085693;0.9222831726074219
0;1.1637859344482422;0.8283843994140625
0;0.6148037910461426;0.7160148620605469
0;0.6250728368759155;0.7621231079101562
0;1.3166735172271729;0.8498001098632812
0;1.1551635265350342;0.8895263671875
0;0.7971560955047607;0.5898628234863281
0;0.6268078088760376;0.7636489868164062
0;1.2907345294952393;0.9130783081054688
0;1.9509323835372925;0.8212127685546875
0;0.8564291596412659;0.5362930297851562
0;0.561772346496582;0.8010673522949219
0;1.7363200187683105;0.4539604187011719
0;1.6259050369262695;0.3959083557128906
0;1.5352528095245361;0.7214508056640625
0;1.4674170017242432;0.4497261047363281
0;1.3408229351043701;0.3424835205078125
0;4.77216911315918;0.19916915893554688
0;1.1222926378250122;0.6111640930175781
0;0.9731447100639343;0.7667884826660156
0;1.4711048603057861;0.1437530517578125
0;1.4627447128295898;0.2808494567871094
0;1.1987593173980713;0.4653472900390625
0;1.0063345432281494;0.6248245239257812
0;1.5332274436950684;0.5546989440917969
0;1.5094547271728516;0.5356063842773438
0;1.4461675882339478;0.27558135986328125
0;1.355104923248291;0.219207763671875
0;1.6512677669525146;0.39847564697265625
0;1.5967531204223633;0.6203689575195312
0;1.5402095317840576;0.4222564697265625
0;1.4226281642913818;0.4527397155761719
0;1.5280003547668457;0.8976821899414062
0;1.478869915008545;0.7915611267089844
0;1.1783642768859863;0.37645721435546875
0;1.1738181114196777;0.57061767578125
0;1.2763316631317139;0.5491905212402344
0;1.2997291088104248;0.5128631591796875
0;1.033887505531311;0.5336151123046875
0;7.788268566131592;0.10872268676757812
0;1.2299304008483887;0.867889404296875
0;1.2100753784179688;0.8807830810546875
0;1.168203353881836;0.5453109741210938
0;0.5671765804290771;0.8086624145507812
0;1.2928640842437744;0.8747291564941406
0;1.1234021186828613;0.9086837768554688
0;0.9167437553405762;0.550933837890625
0;0.6825432777404785;0.79974365234375
0;1.2140021324157715;0.8856849670410156
0;1.204965591430664;0.8322944641113281
0;2.2475597858428955;0.2543792724609375
0;0.9021002650260925;0.6548271179199219
0;1.2062978744506836;0.8813819885253906
0;1.28794527053833;0.8270492553710938
0;0.8233895301818848;0.6964111328125
0;1.13568115234375;0.5327682495117188
0;1.169114351272583;0.9041595458984375
0;1.216058373451233;0.8653678894042969
0;0.6430389881134033;0.7973823547363281
0;0.5442651510238647;0.8786087036132812
0;1.2160141468048096;0.8171119689941406
0;1.190931797027588;0.8300819396972656
0;1.0961711406707764;0.6127815246582031
0;0.7718825340270996;0.7560310363769531
0;1.1994619369506836;0.8875007629394531
0;1.1418867111206055;0.8667411804199219
0;0.9178115725517273;0.5813179016113281
0;0.8727242946624756;0.6640357971191406
0;1.197136640548706;0.8515701293945312
0;1.101959228515625;0.8576889038085938
0;0.7888435125350952;0.6798286437988281
0;0.8224264979362488;0.6626052856445312
0;1.152937412261963;0.9072837829589844
0;1.172398567199707;0.8978652954101562
0;0.6626361012458801;0.7403373718261719
0;0.63986736536026;0.7421684265136719
0;1.0671882629394531;0.9028358459472656
0;1.331936001777649;0.796844482421875
0;0.8047218322753906;0.6432113647460938
0;0.72076416015625;0.68585205078125
0;0.8976904153823853;0.9092826843261719
0;0.9126167297363281;0.8927459716796875
0;0.7126846313476562;0.655364990234375
0;0.670599639415741;0.7177658081054688
0;0.8672646880149841;0.8914260864257812
0;0.8613278865814209;0.8114814758300781
0;0.798080563545227;0.5941352844238281
0;0.7055332660675049;0.713592529296875
0;0.5517257452011108;0.907928466796875
0;0.6918506622314453;0.8355941772460938
0;0.9037430286407471;0.6224594116210938
0;0.6747999787330627;0.7280921936035156
0;0.690395176410675;0.8766021728515625
0;0.562696635723114;0.9105949401855469
0;0.693052351474762;0.7196197509765625
0;1.16243577003479;0.5992469787597656
0;1.5629174709320068;0.4809989929199219
0;1.4967286586761475;0.26961517333984375
0;1.4179999828338623;0.43242645263671875
0;1.4065947532653809;0.27216339111328125
0;2.027658462524414;0.2692070007324219
0;1.3291499614715576;0.325958251953125
0;1.29825758934021;0.6094703674316406
0;1.0310144424438477;0.7768898010253906
0;1.29338800907135;0.373779296875
0;1.125133991241455;0.4165000915527344
0;1.045729637145996;0.4525146484375
0;0.812703549861908;0.6373023986816406
0;1.143578052520752;0.3888282775878906
0;1.3293935060501099;0.2964591979980469
0;0.8225955963134766;0.5779266357421875
0;0.6338889598846436;0.7808647155761719
0;1.2972965240478516;0.2800483703613281
0;1.1590086221694946;0.3492240905761719
0;0.941372275352478;0.5163650512695312
0;0.9275926351547241;0.5707054138183594
0;1.2135030031204224;0.35822296142578125
0;1.204258918762207;0.38295745849609375
0;0.8567427396774292;0.5523338317871094
0;1.0774235725402832;0.648651123046875
0;1.1282436847686768;0.46092987060546875
0;1.1649327278137207;0.4887275695800781
0;1.0083985328674316;0.4751396179199219
0;0.8616662621498108;0.6591148376464844
0;1.1378371715545654;0.8207359313964844
0;1.0300707817077637;0.8860511779785156
0;0.5553299188613892;0.8106842041015625
0;0.7033500671386719;0.7087440490722656
0;0.9857220649719238;0.9145088195800781
0;1.0104269981384277;0.8735809326171875
0;1.1781295537948608;0.5337371826171875
0;0.8010387420654297;0.6676254272460938
0;0.868487536907196;0.8714218139648438
0;0.9103080034255981;0.8403129577636719
0;1.2529419660568237;0.3908729553222656
0;0.7384359836578369;0.7147102355957031
0;1.580575942993164;0.5286331176757812
0;1.466413974761963;0.3478889465332031
0;1.414290428161621;0.2776527404785156
0;1.165589690208435;0.493560791015625
0;1.2786426544189453;0.35477447509765625
0;1.1452717781066895;0.4017181396484375
0;1.1155614852905273;0.55517578125
0;1.0738334655761719;0.4253425598144531
0;1.3690608739852905;0.3058662414550781
0;1.3961527347564697;0.2692604064941406
0;0.8111250996589661;0.6072578430175781
0;0.5266991853713989;0.8606185913085938
0;1.3951689004898071;0.8086128234863281
0;1.271178126335144;0.84246826171875
0;1.3275878429412842;0.5015487670898438
0;0.8289980888366699;0.6794052124023438
0;1.3749252557754517;0.8411140441894531
0;1.2842315435409546;0.8489990234375
0;0.7843308448791504;0.6424522399902344
0;0.8492193818092346;0.6725692749023438
0;1.262441635131836;0.7950172424316406
0;1.1396753787994385;0.8692283630371094
0;0.8776708841323853;0.5336189270019531
0;0.6459143757820129;0.9008865356445312
0;1.067976951599121;0.9074134826660156
0;1.0590643882751465;0.8820915222167969
0;0.8778157234191895;0.5700302124023438
0;0.6216825842857361;0.796600341796875
0;1.0815131664276123;0.8469352722167969
0;1.0383743047714233;0.8581428527832031
0;0.7997366189956665;0.6000137329101562
0;0.8598435521125793;0.625640869140625
0;0.7700958251953125;0.9381027221679688
0;0.789496660232544;0.866302490234375
0;1.0637704133987427;0.4478645324707031
0;0.6576693058013916;0.7646636962890625
0;0.7216968536376953;0.7644233703613281
0;0.5923305749893188;0.8114662170410156
0;0.971172571182251;0.4974327087402344
0;1.4377565383911133;0.25278472900390625
0;0.2976636290550232;0.8705596923828125
0;0.3736710548400879;0.9034385681152344
0;0.9177095890045166;0.46649932861328125
0;0.6143319010734558;0.7926864624023438
0;0.5640218257904053;0.7221641540527344
0;0.40896329283714294;0.8387413024902344
0;0.7522526979446411;0.6805381774902344
0;0.8040568828582764;0.6374549865722656
0;0.3014764189720154;0.888214111328125
0;0.3386456370353699;0.8610877990722656
0;0.6339925527572632;0.7461814880371094
0;0.7228981256484985;0.7067451477050781
0;0.40962910652160645;0.8835411071777344
0;0.27657732367515564;0.8957862854003906
0;0.7933357357978821;0.6325111389160156
0;0.709216833114624;0.7019691467285156
0;0.3350018858909607;0.8588714599609375
0;0.34199509024620056;0.888702392578125
0;1.0772054195404053;0.5133476257324219
0;0.624260425567627;0.7922401428222656
0;0.40387359261512756;0.8899497985839844
0;0.2144560068845749;0.9400444030761719
0;0.9467072486877441;0.4722023010253906
0;0.6408814191818237;0.735443115234375
0;0.23329922556877136;0.9210662841796875
0;0.48959869146347046;0.8439140319824219
0;0.9396851658821106;0.5689239501953125
0;0.9139136075973511;0.6063346862792969
0;0.32622814178466797;0.8750152587890625
0;0.3424648642539978;0.8530731201171875
0;0.6160096526145935;0.739959716796875
0;0.5478885769844055;0.8298301696777344
0;0.4393094480037689;0.8005828857421875
0;0.2909126877784729;0.8886337280273438
0;0.8738106489181519;0.5406723022460938
0;0.6924231052398682;0.7590560913085938
0;0.3639742136001587;0.8869590759277344
0;0.37067562341690063;0.8368377685546875
0;0.8989619016647339;0.5709915161132812
0;0.6567767858505249;0.7366981506347656
0;0.42822277545928955;0.8659706115722656
0;0.40013015270233154;0.87750244140625
0;0.8605124950408936;0.5658416748046875
0;0.6860828399658203;0.726226806640625
0;0.584538996219635;0.8932647705078125
0;0.752776563167572;0.8655242919921875
0;0.6873225569725037;0.7340126037597656
0;0.985348105430603;0.6677665710449219
0;0.43320751190185547;0.8367538452148438
0;0.6037336587905884;0.7526397705078125
0;0.6382911205291748;0.7635269165039062
0;0.8301022052764893;0.7211952209472656
0;0.3815673291683197;0.79473876953125
0;0.33354777097702026;0.8593292236328125
0;0.6242430210113525;0.711151123046875
0;0.6881269216537476;0.6978797912597656
0;0.27351662516593933;0.9211578369140625
0;0.3178066909313202;0.8349456787109375
0;0.7593392133712769;0.643890380859375
0;0.5409673452377319;0.8141632080078125
0;0.28086191415786743;0.9079399108886719
0;0.27496635913848877;0.9082565307617188
0;0.8104408979415894;0.6009712219238281
0;0.6460726857185364;0.6990776062011719
0;0.3327295184135437;0.8522796630859375
0;0.32362180948257446;0.8651809692382812
0;0.9203887581825256;0.5769691467285156
0;0.5988299250602722;0.7978363037109375
0;0.25048086047172546;0.9134140014648438
0;0.3739815056324005;0.8005332946777344
0;0.7475188970565796;0.6084518432617188
0;0.5864075422286987;0.7595062255859375
0;0.266961932182312;0.8967361450195312
0;0.2522916793823242;0.9084587097167969
0;0.8168887495994568;0.623809814453125
0;0.5156676769256592;0.8068466186523438
0;0.4452176094055176;0.7812995910644531
0;0.20748712122440338;0.9360923767089844
0;0.7891726493835449;0.6251144409179688
0;0.5562959313392639;0.7907791137695312
0;0.4910767078399658;0.8641395568847656
0;0.5202600359916687;0.8382034301757812
0;0.6300010681152344;0.7879791259765625
0;0.8871801495552063;0.6604652404785156
0;0.2984783947467804;0.8813247680664062
0;0.295293390750885;0.8681221008300781
0;0.6365272998809814;0.6898994445800781
0;0.6063096523284912;0.7384033203125
0;0.2686181664466858;0.9090919494628906
0;0.31210947036743164;0.8512802124023438
0;0.6268471479415894;0.7017135620117188
0;0.4082722067832947;0.8949317932128906
0;0.2961404323577881;0.8916587829589844
0;0.294050395488739;0.8849525451660156
0;0.6523546576499939;0.7058677673339844
0;0.5813131332397461;0.7852783203125
0;0.3831472098827362;0.836944580078125
0;0.23434051871299744;0.90399169921875
0;0.6194025874137878;0.7253189086914062
0;0.6370689272880554;0.7093963623046875
0;0.36962834000587463;0.9314651489257812
0;0.24687375128269196;0.9231948852539062
0;1.131866216659546;0.5831871032714844
0;1.1974674463272095;0.4626922607421875
0;0.3105994462966919;0.905181884765625
0;0.24931755661964417;0.9253921508789062
0;0.49650928378105164;0.8165626525878906
0;0.5807147026062012;0.773223876953125
0;0.3643827438354492;0.8623466491699219
0;0.3691673278808594;0.8479995727539062
0;1.1131465435028076;0.5858726501464844
0;0.2720029354095459;0.9073905944824219
0;0.3370664715766907;0.8683280944824219
0;0.3036298453807831;0.8907394409179688
0;0.7453604340553284;0.6663818359375
0;0.6049600839614868;0.7644462585449219
0;0.26444318890571594;0.9059982299804688
0;0.26165929436683655;0.9100608825683594
0;0.7561622262001038;0.653076171875
0;0.6053681373596191;0.808837890625
0;0.27212876081466675;0.9132347106933594
0;0.33287325501441956;0.8724250793457031
0;0.6585506200790405;0.6960220336914062
0;0.6160366535186768;0.7691383361816406
0;0.2683682143688202;0.9076805114746094
0;0.4572010338306427;0.7521209716796875
0;0.7021920680999756;0.6939163208007812
0;0.47631213068962097;0.8695259094238281
0;0.2955858111381531;0.8898429870605469
0;0.24123772978782654;0.9123954772949219
0;0.6982160806655884;0.6899185180664062
0;0.5853615999221802;0.7287635803222656
0;0.5256092548370361;0.814361572265625
0;0.2987844944000244;0.8952751159667969
0;0.793960452079773;0.5710983276367188
0;0.6425366401672363;0.7642021179199219
0;0.20950445532798767;0.9434814453125
0;0.2939617335796356;0.8892707824707031
0;0.6672878265380859;0.6628150939941406
0;0.6208945512771606;0.7336540222167969
0;0.32447901368141174;0.8704948425292969
0;0.37529540061950684;0.8053665161132812
0;0.7631069421768188;0.5978126525878906
0;0.571814775466919;0.786865234375
0;0.2777172029018402;0.8781318664550781
0;0.312875360250473;0.8474578857421875
0;0.9952468872070312;0.5255889892578125
0;0.5582560300827026;0.7863616943359375
0;0.23682135343551636;0.9070549011230469
0;0.20889106392860413;0.9200057983398438
0;0.6753544807434082;0.6281318664550781
0;0.7094610333442688;0.8142433166503906
0;0.3956888020038605;0.8940925598144531
0;0.2521580159664154;0.93792724609375
0;0.6690535545349121;0.6863746643066406
0;0.5133180618286133;0.8517265319824219
0;0.23818260431289673;0.9102935791015625
0;0.17677843570709229;0.9344062805175781
0;0.6814112067222595;0.5827293395996094
0;0.6076062917709351;0.7739677429199219
0;0.21909210085868835;0.9384613037109375
0;0.2215062975883484;0.9255027770996094
0;0.6699255108833313;0.6670608520507812
0;0.6841748952865601;0.7125511169433594
0;0.2849797010421753;0.8804969787597656
0;0.2670533359050751;0.8865432739257812
0;0.6687670350074768;0.6549263000488281
0;0.6168456077575684;0.7656517028808594
0;0.30165573954582214;0.886627197265625
0;0.26908499002456665;0.8900413513183594
0;0.7449766397476196;0.6255722045898438
0;0.45443350076675415;0.8589820861816406
0;0.3688766360282898;0.8649673461914062
0;0.4441354274749756;0.8133583068847656
0;0.6279150247573853;0.7298164367675781
0;0.770189642906189;0.7148628234863281
0;0.2268996238708496;0.9531784057617188
0;0.26159295439720154;0.9166336059570312
0;0.7988505363464355;0.5696029663085938
0;0.4456673562526703;0.8172683715820312
0;0.34425365924835205;0.8383636474609375
0;0.23811256885528564;0.8960342407226562
0;0.7052582502365112;0.6236305236816406
0;0.4526142179965973;0.8279457092285156
0;0.27107635140419006;0.9207115173339844
0;0.5595241785049438;0.8005943298339844
0;0.5460039377212524;0.7731666564941406
0;0.4936773180961609;0.7854385375976562
0;0.3010518550872803;0.8954544067382812
0;0.3084108829498291;0.8905410766601562
0;0.6870685815811157;0.6365509033203125
0;0.8077660202980042;0.610443115234375
0;0.3258095979690552;0.8690681457519531
0;0.27013319730758667;0.904876708984375
0;0.4687260389328003;0.7974739074707031
0;0.4916969835758209;0.8067893981933594
0;0.3648638129234314;0.8518409729003906
0;0.377127468585968;0.8263511657714844
0;0.7559956312179565;0.6520347595214844
0;0.3708893358707428;0.869903564453125
0;0.4067627191543579;0.763885498046875
0;0.42223289608955383;0.7879562377929688
0;0.8265095949172974;0.5324134826660156
0;0.6872129440307617;0.7014236450195312
0;0.21367596089839935;0.9505195617675781
0;0.27887746691703796;0.8873519897460938
0;0.5780022740364075;0.7778472900390625
0;0.53472900390625;0.7875404357910156
0;0.25075680017471313;0.9382820129394531
0;0.3239097595214844;0.8487701416015625
0;0.5130671858787537;0.7749710083007812
0;0.6792888641357422;0.6874160766601562
0;0.29674920439720154;0.9087638854980469
0;0.20881050825119019;0.9206047058105469
0;0.5308613777160645;0.7957305908203125
0;1.075969934463501;0.5911293029785156
0;0.4596982002258301;0.8617935180664062
0;0.4656221568584442;0.8334312438964844
0;0.5452326536178589;0.7236900329589844
0;0.7434883117675781;0.6679115295410156
0;0.28147438168525696;0.8805313110351562
0;0.2992429733276367;0.877593994140625
0;0.7696295976638794;0.5490798950195312
0;0.40687745809555054;0.858154296875
0;0.2307109236717224;0.9264373779296875
0;0.29040342569351196;0.8587112426757812
0;0.8496531844139099;0.4722023010253906
0;0.5238708853721619;0.83477783203125
0;0.2877988815307617;0.8805694580078125
0;0.2502031624317169;0.9122047424316406
0;0.7741999626159668;0.5861549377441406
0;0.5161118507385254;0.8848381042480469
0;0.3819207549095154;0.8858184814453125
0;0.4003344178199768;0.884796142578125
0;0.8038368225097656;0.4685821533203125
0;0.5407421588897705;0.7983055114746094
0;0.3392214775085449;0.8889884948730469
0;0.40842798352241516;0.8821334838867188
0;0.7565569281578064;0.6410446166992188
0;0.7052977681159973;0.7436065673828125
0;0.23981066048145294;0.9383316040039062
0;0.3482241630554199;0.8748779296875
0;0.7151443958282471;0.6027069091796875
0;0.5501786470413208;0.7953300476074219
0;0.30667251348495483;0.8955612182617188
0;0.31093886494636536;0.901580810546875
0;0.7088198661804199;0.6328086853027344
0;0.5195200443267822;0.8113784790039062
0;0.30918097496032715;0.8937644958496094
0;0.18181562423706055;0.9483375549316406
0;0.9439813494682312;0.49750518798828125
0;0.5949931144714355;0.7726478576660156
0;0.2843784689903259;0.9114303588867188
0;0.35631895065307617;0.8383445739746094
0;0.5803941488265991;0.7867469787597656
0;0.7540290951728821;0.7493667602539062
0;0.38072872161865234;0.8946456909179688
0;0.21672983467578888;0.9200515747070312
0;0.66136634349823;0.7316703796386719
0;0.7242566347122192;0.6532135009765625
0;0.2971828877925873;0.893585205078125
0;0.3096105456352234;0.8619613647460938
0;0.7229918241500854;0.5757980346679688
0;0.6536902785301208;0.7050018310546875
0;0.30441492795944214;0.8401031494140625
0;0.2288888394832611;0.9180259704589844
0;0.6993731260299683;0.6796417236328125
0;0.7650884389877319;0.7616195678710938
0;0.23221030831336975;0.9380950927734375
0;0.5575897097587585;0.8507804870605469
0;0.6183265447616577;0.7028732299804688
0;0.7236555814743042;0.694000244140625
0;0.27233511209487915;0.87005615234375
0;0.2728700041770935;0.8926353454589844
0;0.7156845331192017;0.6183853149414062
0;0.5738268494606018;0.8387413024902344
0;0.31642115116119385;0.9078102111816406
0;0.4350701868534088;0.7735786437988281
0;0.7407795190811157;0.6015129089355469
0;0.6437654495239258;0.7364921569824219
0;0.23575934767723083;0.9180145263671875
0;0.4709439277648926;0.835205078125
0;1.7029238939285278;0.1903824806213379
0;1.6184004545211792;0.3070553243160248
0;1.5821925401687622;0.4621073305606842
0;1.5454813241958618;0.6232690811157227
0;1.4891468286514282;0.6464295387268066
0;1.3522807359695435;0.5412397384643555
0;1.6771464347839355;0.5449565052986145
0;1.245940089225769;0.5408975481987
0;1.3250876665115356;0.49261459708213806
0;1.3322499990463257;0.48807111382484436
0;1.311970829963684;0.5304883122444153
0;1.2713961601257324;0.5654991269111633
0;1.2111281156539917;0.5495033264160156
0;1.1290253400802612;0.5344718098640442
0;1.0573457479476929;0.5314076542854309
0;1.0562137365341187;0.5264921188354492
0;1.0692776441574097;0.5201120376586914
0;1.1550860404968262;0.5222136378288269
0;1.0977226495742798;0.70445317029953
0;1.0611321926116943;0.7583799362182617
0;1.0114060640335083;0.7806436419487
0;1.0025204420089722;0.7830793261528015
0;0.9929434657096863;0.7717072367668152
0;1.0021653175354004;0.7443850636482239
0;1.0046411752700806;0.7217659950256348
0;0.9576703906059265;0.7423709034919739
0;0.9523698687553406;0.7621480822563171
0;0.9598889946937561;0.7328372001647949
0;0.9584198594093323;0.7248675227165222
0;0.9441002011299133;0.7324011921882629
